Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_1,24,24,23,0,23
,"",_2,7,4,6,1,7
,"",_4,6,5,6,0,6
,"",_3,5,5,5,0,5
,"",_6,4,3,4,0,4
,"",_9,4,4,3,1,4
,"",_10,4,4,3,1,4
,"",_7,3,2,3,0,3
,"",_8,3,2,3,0,3
,"",_11,3,3,2,1,3
,"",_13,3,2,1,0,1
,"",_14,3,3,3,0,3
,"",_16,3,3,2,1,3
,"",_18,3,3,3,0,3
,"",_5,2,1,2,0,2
,"",_15,2,1,0,0,0
,"",_19,2,2,2,0,2
,"",_21,2,1,2,0,2
,"",_22,2,2,2,0,2
,"",_23,2,2,2,0,2
,"",_25,2,1,2,0,2
,"",_33,2,1,2,0,2
,"",_34,2,1,2,0,2
,"",_37,2,1,2,0,2
,"",_75,2,1,2,0,2
,"",_12,1,1,1,0,1
,"",_17,1,1,1,0,1
,"",_20,1,1,1,0,1
,"",_24,1,1,1,0,1
,"",_26,1,1,1,0,1
,"",_27,1,1,1,0,1
,"",_28,1,1,1,0,1
,"",_29,1,1,1,0,1
,"",_30,1,1,1,0,1
,"",_31,1,1,0,0,0
,"",_32,1,1,1,0,1
,"",_35,1,1,1,0,1
,"",_36,1,1,1,0,1
,"",_38,1,1,1,0,1
,"",_39,1,1,1,0,1
,"",_40,1,1,1,0,1
,"",_41,1,1,1,0,1
,"",_42,1,1,1,0,1
,"",_43,1,1,1,0,1
,"",_44,1,1,1,0,1
,"",_45,1,1,1,0,1
,"",_46,1,1,1,0,1
,"",_47,1,1,1,0,1
,"",_48,1,1,1,0,1
,"",_49,1,1,1,0,1
,"",_50,1,1,1,0,1
,"",_51,1,1,1,0,1
,"",_52,1,1,0,0,0
,"",_53,1,1,1,0,1
,"",_54,1,1,1,0,1
,"",_55,1,1,1,0,1
,"",_56,1,1,1,0,1
,"",_57,1,1,1,0,1
,"",_58,1,1,1,0,1
,"",_59,1,1,1,0,1
,"",_60,1,1,1,0,1
,"",_61,1,1,1,0,1
,"",_62,1,1,1,0,1
,"",_63,1,1,1,0,1
,"",_64,1,1,1,0,1
,"",_65,1,1,1,0,1
,"",_66,1,1,1,0,1
,"",_67,1,1,1,0,1
,"",_68,1,1,1,0,1
,"",_69,1,1,0,1,1
,"",_70,1,1,1,0,1
,"",_71,1,1,1,0,1
,"",_72,1,1,1,0,1
,"",_73,1,1,1,0,1
,"",_74,1,1,1,0,1
,"",_76,1,1,1,0,1
,"",_77,1,1,1,0,1
,"",_78,1,1,1,0,1
,"",_79,1,1,1,0,1
,"",_80,1,1,1,0,1
,"",_81,1,1,1,0,1
,"",_82,1,1,1,0,1
,"",_83,1,1,1,0,1
,"",_84,1,1,1,0,1
,"",_85,1,1,1,0,1
,"",_86,1,1,1,0,1
,"",_87,1,1,1,0,1
,"",_88,1,1,1,0,1
,"",_89,1,1,1,0,1
,"",_90,1,1,1,0,1
,"",_91,1,1,1,0,1
,"",_92,1,1,1,0,1
,"",_93,1,1,1,0,1
,"",_94,1,1,1,0,1
,"",_95,1,1,1,0,1
,"",_96,1,1,1,0,1
,"",_97,1,1,1,0,1
,"",_98,1,1,1,0,1
,"",_99,1,1,1,0,1
,"",_100,1,1,1,0,1
,"",_101,1,1,1,0,1
,"",_102,1,1,1,0,1
,"",_103,1,1,1,0,1
,"",_104,1,1,1,0,1
,"",_105,1,1,1,0,1
,"",_106,1,1,1,0,1
,"",_107,1,1,0,1,1
,"",_108,1,1,1,0,1
,"",_109,1,1,1,0,1
,"",_110,1,1,1,0,1
,"",_111,1,1,1,0,1
,"",_112,1,1,1,0,1
,"",_113,1,1,1,0,1
,"",_114,1,1,1,0,1
,"",_115,1,1,0,1,1
,"",_116,1,1,1,0,1
,"",_117,1,1,1,0,1
,"",_118,1,1,1,0,1
,"",_119,1,1,1,0,1
,"",_120,1,1,1,0,1
,"",_121,1,1,0,1,1
,"",_122,1,1,1,0,1
,"",_123,1,1,1,0,1
,"",_124,1,1,1,0,1
,"",_125,1,1,1,0,1
,"",_126,1,1,1,0,1
,"",_127,1,1,1,0,1

